# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	4781489	4781590	-	KEBBGD_04532		hypothetical protein	
contig_1	cds	4781538	4781744	-	KEBBGD_04533		hypothetical protein	
contig_1	cds	4782087	4782533	+	KEBBGD_04534	uspA	universal stress protein UspA	COG:COG0589, COG:T, RefSeq:WP_061808550.1, SO:0001217, UniParc:UPI00076F3BA2, UniRef:UniRef100_UPI00076F3BA2, UniRef:UniRef50_P0AED0, UniRef:UniRef90_A0A0F7H9C8
contig_1	cds	4782856	4784199	+	KEBBGD_04535	gdhA	NADP-specific glutamate dehydrogenase	COG:COG0334, COG:E, EC:1.4.1.4, GO:0004354, GO:0005737, GO:0005829, GO:0006520, GO:0006537, GO:0016639, RefSeq:WP_130382331.1, SO:0001217, UniParc:UPI000EC05B61, UniRef:UniRef100_A0A9C7QYU7, UniRef:UniRef50_P00370, UniRef:UniRef90_P14657
contig_1	cds	4784539	4785525	+	KEBBGD_04536	rbsB	Periplasmic binding protein domain-containing protein	COG:COG1879, COG:G, RefSeq:WP_061808552.1, SO:0001217, UniParc:UPI00076F3546, UniRef:UniRef100_A0A7G2JWA1, UniRef:UniRef50_Q6LJE0, UniRef:UniRef90_A0A0J1PKL7
contig_1	cds	4785766	4787265	+	KEBBGD_04537	ccmA	heme ABC exporter ATP-binding protein CcmA	COG:COG1129, COG:G, EC:7.6.2.5, GO:0015439, GO:0015886, GO:0017004, GO:0022857, GO:0043190, SO:0001217, UniRef:UniRef50_A0A248ZZZ2, UniRef:UniRef90_A0A240CDE1
contig_1	cds	4787258	4788247	+	KEBBGD_04538	araH	Ribose transport system permease protein rbsC	COG:COG1172, COG:G, SO:0001217, UniRef:UniRef50_A0A066QEA2, UniRef:UniRef90_A0A240CFP6
contig_1	cds	4788249	4789202	+	KEBBGD_04539	araH	Monosaccharide-transporting ATPase	COG:COG1172, COG:G, RefSeq:WP_037426861.1, SO:0001217, UniParc:UPI0004E6B384, UniRef:UniRef100_A0A9C7QWU1, UniRef:UniRef50_A0A377W887, UniRef:UniRef90_A8GKZ9
contig_1	cds	4789213	4790850	+	KEBBGD_04540	araB	Ribulokinase	COG:COG1069, COG:G, EC:2.7.1.47, KEGG:K00875, RefSeq:WP_061808555.1, SO:0001217, UniParc:UPI00077C7C40, UniRef:UniRef100_UPI00077C7C40, UniRef:UniRef50_A0A085U5W7, UniRef:UniRef90_A0A240CDK5
contig_1	cds	4790850	4791449	+	KEBBGD_04541	kpsF	Arabinose 5-phosphate isomerase KpsF	SO:0001217, UniRef:UniRef50_D4DYU6, UniRef:UniRef90_A0A2X4V2K2
contig_1	cds	4791508	4793406	-	KEBBGD_04542	ushA	Putative UDP-sugar hydrolase	COG:COG0737, COG:FV, RefSeq:WP_261163649.1, SO:0001217, UniParc:UPI000EC242B3, UniRef:UniRef100_A0A9C7V9E5, UniRef:UniRef50_A0A090IML3, UniRef:UniRef90_A0A1B7K7A9
contig_1	cds	4793603	4794355	-	KEBBGD_04543	rsmJ	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	EC:2.1.1.242, GO:0005737, GO:0008990, GO:0031167, KEGG:K15984, RefSeq:WP_061808558.1, SO:0001217, UniParc:UPI00077CC6D7, UniRef:UniRef100_A0A9C7V8S1, UniRef:UniRef50_P68567, UniRef:UniRef90_A8GL03
contig_1	cds	4794364	4796406	-	KEBBGD_04544	prlC	oligopeptidase A	COG:COG0339, COG:O, EC:3.4.24.70, GO:0004222, GO:0006508, KEGG:K01414, RefSeq:WP_061808559.1, SO:0001217, UniParc:UPI00076F3909, UniRef:UniRef100_A0A7G2JUJ8, UniRef:UniRef50_P27298, UniRef:UniRef90_D4DYV0
contig_1	cds	4796529	4796918	-	KEBBGD_04545	tonB	TonB C-terminal domain-containing protein	RefSeq:WP_061808560.1, SO:0001217, UniParc:UPI00076F3B62, UniRef:UniRef100_A0A9C7V918, UniRef:UniRef50_A0A9C7V918, UniRef:UniRef90_A0A9C7V918
contig_1	cds	4796923	4797384	-	KEBBGD_04546		Diadenosine tetraphosphate hydrolase	RefSeq:WP_061808561.1, SO:0001217, UniParc:UPI00077CD37F, UniRef:UniRef100_UPI00077CD37F, UniRef:UniRef50_V2UZL0, UniRef:UniRef90_A0A7G2JWA2
contig_1	cds	4797476	4798912	-	KEBBGD_04547		6-aminohexanoate-cyclic-dimer hydrolase	SO:0001217, UniRef:UniRef50_A0A178X0M7, UniRef:UniRef90_A0A379ZIJ2
contig_1	cds	4799053	4799922	+	KEBBGD_04548	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_E5YL92, UniRef:UniRef90_UPI0021BD8A4B
contig_1	cds	4799935	4800339	-	KEBBGD_04549		ASCH domain-containing protein	RefSeq:WP_061808563.1, SO:0001217, UniParc:UPI00077C174D, UniRef:UniRef100_UPI00077C174D, UniRef:UniRef50_Q6DAK1, UniRef:UniRef90_A0A7G2JTD1
contig_1	cds	4800475	4801317	+	KEBBGD_04550	rlmJ	Ribosomal RNA large subunit methyltransferase J	COG:COG2961, COG:J, EC:2.1.1.266, KEGG:K07115, RefSeq:WP_186427602.1, SO:0001217, UniParc:UPI00076F3809, UniRef:UniRef100_A0A7G2JT89, UniRef:UniRef50_P37634, UniRef:UniRef90_E9CNZ5
contig_1	cds	4801447	4802799	+	KEBBGD_04551	gorA	glutathione-disulfide reductase	COG:C, COG:COG1249, EC:1.8.1.7, GO:0004362, GO:0006749, GO:0045454, GO:0050660, GO:0050661, KEGG:K00383, RefSeq:WP_061808565.1, SO:0001217, UniParc:UPI00077C4FDB, UniRef:UniRef100_UPI00077C4FDB, UniRef:UniRef50_P43783, UniRef:UniRef90_D4DYV3
contig_1	cds	4803106	4803600	+	KEBBGD_04552		Molybdopterin-binding oxidoreductase	RefSeq:WP_037424670.1, SO:0001217, UniParc:UPI0004E68EBE, UniRef:UniRef100_UPI0004E68EBE, UniRef:UniRef50_S4YUH6, UniRef:UniRef90_S4YUH6
contig_1	cds	4803597	4805378	+	KEBBGD_04553		histidine kinase	RefSeq:WP_037424668.1, SO:0001217, UniParc:UPI0004E66D73, UniRef:UniRef100_UPI0004E66D73, UniRef:UniRef50_A0A2V4G9X0, UniRef:UniRef90_A0A2X4V5F5
contig_1	cds	4805368	4806219	-	KEBBGD_04554	betR	BetR domain	RefSeq:WP_061808566.1, SO:0001217, UniParc:UPI00077C95AA, UniRef:UniRef100_UPI00077C95AA, UniRef:UniRef50_L0MKY8, UniRef:UniRef90_A0A2X2HP69
contig_1	cds	4806691	4809792	-	KEBBGD_04555		Extracellular serine protease	SO:0001217, UniRef:UniRef50_B8ACI0, UniRef:UniRef90_A0A379ZK73
contig_1	cds	4809861	4812962	-	KEBBGD_04556		Extracellular serine protease	SO:0001217, UniRef:UniRef50_B8ACI0, UniRef:UniRef90_A0A2X4V2T2
contig_1	cds	4813371	4814006	-	KEBBGD_04557		TetR/AcrR family transcriptional regulator	SO:0001217, UniRef:UniRef50_K8W9R6, UniRef:UniRef90_A0A9C7VAE5
contig_1	cds	4814281	4815525	+	KEBBGD_04558		UPF0261 domain-containing protein	SO:0001217, UniRef:UniRef50_Q92YY3, UniRef:UniRef90_A0A9C7R159
contig_1	cds	4815600	4816100	-	KEBBGD_04559	spy	ATP-independent periplasmic protein-refolding chaperone Spy	GO:0042597, KEGG:K06006, RefSeq:WP_061808675.1, SO:0001217, UniParc:UPI00076F3E81, UniRef:UniRef100_A0A7G2JTV0, UniRef:UniRef50_A0A0H3FAX4, UniRef:UniRef90_A0A379ZHX7
contig_1	cds	4816665	4818659	+	KEBBGD_04560	pdeR	cyclic di-GMP phosphodiesterase	EC:3.1.4.52, KEGG:K14051, SO:0001217, UniRef:UniRef50_P77334, UniRef:UniRef90_A0A7U0NA22
contig_1	cds	4818676	4819542	-	KEBBGD_04561	caiD	crotonase/enoyl-CoA hydratase family protein	COG:COG1024, COG:I, KEGG:K13816, RefSeq:WP_037424647.1, SO:0001217, UniParc:UPI0004E75675, UniRef:UniRef100_A0A7G2JU71, UniRef:UniRef50_A0A157QKN1, UniRef:UniRef90_A0A240CDQ7
contig_1	cds	4820007	4821026	+	KEBBGD_04562	yhjD	inner membrane protein YhjD	COG:COG1295, COG:S, RefSeq:WP_262190495.1, SO:0001217, UniParc:UPI0021C4EFF8, UniRef:UniRef100_UPI0021C4EFF8, UniRef:UniRef50_P45417, UniRef:UniRef90_A0A318NZD7
contig_1	cds	4821355	4822677	+	KEBBGD_04563	yhjE	Inner membrane metabolite transport protein yhjE	COG:COG2271, COG:G, RefSeq:WP_037424645.1, SO:0001217, UniParc:UPI0004E6CDA5, UniRef:UniRef100_UPI0004E6CDA5, UniRef:UniRef50_P37643, UniRef:UniRef90_A0A3S5F1G8
contig_1	cds	4822785	4823549	+	KEBBGD_04564		CDP-diacylglycerol diphosphatase	EC:3.6.1.26, SO:0001217, UniRef:UniRef50_P06282, UniRef:UniRef90_A8GL49
contig_1	cds	4823583	4825616	-	KEBBGD_04565	asmA	AsmA family protein	RefSeq:WP_061808672.1, SO:0001217, UniParc:UPI00077C4BEA, UniRef:UniRef100_UPI00077C4BEA, UniRef:UniRef50_A0A1Q8T4T2, UniRef:UniRef90_A8GL50
contig_1	cds	4825719	4826504	-	KEBBGD_04566	pdeH	cyclic-guanylate-specific phosphodiesterase	EC:3.1.4.52, KEGG:K21086, RefSeq:WP_261444507.1, SO:0001217, UniParc:UPI000ED39CB9, UniRef:UniRef100_A0A9C7QY20, UniRef:UniRef50_A0A240CFW6, UniRef:UniRef90_A0A9C7QY20
contig_1	cds	4826649	4826852	+	KEBBGD_04567	pptA	Tautomerase	COG:COG1942, COG:Q, RefSeq:WP_061808671.1, SO:0001217, UniParc:UPI00076F3855, UniRef:UniRef100_UPI00076F3855, UniRef:UniRef50_A0A1B3NMU1, UniRef:UniRef90_A0A0T9MA81
contig_1	cds	4827019	4827951	+	KEBBGD_04568		5-dehydro-2-deoxygluconokinase	SO:0001217, UniRef:UniRef50_P45416, UniRef:UniRef90_A0A379ZHQ8
contig_1	cds	4828220	4829695	-	KEBBGD_04569	ilvC	ketol-acid reductoisomerase	COG:COG0059, COG:EH, EC:1.1.1.86, GO:0000287, GO:0004455, GO:0005829, GO:0009082, GO:0009097, GO:0009099, KEGG:K00053, RefSeq:WP_037424638.1, SO:0001217, UniParc:UPI0004E70ED1, UniRef:UniRef100_A0A7G2JTV7, UniRef:UniRef50_P05793, UniRef:UniRef90_P05793
contig_1	cds	4829933	4830814	+	KEBBGD_04570	ilvY	HTH-type transcriptional activator IlvY	COG:COG0583, COG:K, GO:0003700, GO:0006355, RefSeq:WP_061808679.1, SO:0001217, UniParc:UPI00077CAD51, UniRef:UniRef100_UPI00077CAD51, UniRef:UniRef50_P05827, UniRef:UniRef90_A1JI56
contig_1	cds	4830982	4831683	-	KEBBGD_04571		TIGR02453 family protein	COG:COG5587, COG:S, RefSeq:WP_261453866.1, SO:0001217, UniParc:UPI00217ADA6D, UniRef:UniRef100_UPI00217ADA6D, UniRef:UniRef50_Q6CZC8, UniRef:UniRef90_W0LCF7
contig_1	cds	4831705	4833249	-	KEBBGD_04572	ilvA	threonine ammonia-lyase, biosynthetic	COG:COG1171, COG:E, EC:4.3.1.19, GO:0004794, GO:0009097, RefSeq:WP_037424636.1, SO:0001217, UniParc:UPI0004E735FA, UniRef:UniRef100_A0A7G2JUN3, UniRef:UniRef50_P04968, UniRef:UniRef90_A0A2N5EIP8
contig_1	cds	4833255	4835105	-	KEBBGD_04573	ilvD	dihydroxy-acid dehydratase	COG:COG0129, COG:EG, EC:4.2.1.9, GO:0000287, GO:0004160, GO:0005829, GO:0009082, GO:0009097, GO:0009099, GO:0051537, KEGG:K01687, RefSeq:WP_037424635.1, SO:0001217, UniParc:UPI0004E6DF7E, UniRef:UniRef100_UPI0004E6DF7E, UniRef:UniRef50_P05791, UniRef:UniRef90_A8GL60
contig_1	cds	4835306	4836232	-	KEBBGD_04574	ilvE	branched-chain amino acid transaminase	COG:COG0115, COG:EH, EC:2.6.1.42, GO:0004084, GO:0009081, KEGG:K00826, RefSeq:WP_037424634.1, SO:0001217, UniParc:UPI0004E652BE, UniRef:UniRef100_A0A7G2JWB3, UniRef:UniRef50_P0AB80, UniRef:UniRef90_H2IXE2
contig_1	cds	4836255	4836512	-	KEBBGD_04575	ilvM	acetolactate synthase 2 small subunit	COG:COG3978, COG:E, EC:2.2.1.6, RefSeq:WP_061808667.1, SO:0001217, UniParc:UPI00076F39D8, UniRef:UniRef100_A0A7G2JTY3, UniRef:UniRef50_P0ADG1, UniRef:UniRef90_A0A2K2IPN1
contig_1	cds	4836509	4838155	-	KEBBGD_04576	ilvG	acetolactate synthase 2 catalytic subunit	COG:COG0028, COG:EH, EC:2.2.1.6, GO:0000287, GO:0003984, GO:0009082, GO:0030976, GO:0050660, KEGG:K01652, SO:0001217, UniRef:UniRef50_P62522, UniRef:UniRef90_A0AAP6RVC0
contig_1	ncRNA-region	4838171	4838473	-			Soft rot Enterobacteriaceae Rev 39 5'UTR	RFAM:RF02744, SO:0005836
contig_1	cds	4838530	4839762	-	KEBBGD_04577	araJ	Transporter, major facilitator family protein	COG:COG2814, COG:G, KEGG:K08178, RefSeq:WP_278432126.1, SO:0001217, UniParc:UPI000EE90BB4, UniRef:UniRef100_A0A9C7QZB0, UniRef:UniRef50_A9MMU8, UniRef:UniRef90_D4DYY5
contig_1	cds	4840104	4840964	+	KEBBGD_04578		Magnesium chelatase ChlI-like catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A257XAK0
contig_1	cds	4841124	4841339	+	KEBBGD_04579		Integrase	RefSeq:WP_262209825.1, SO:0001217, UniParc:UPI0021835D9A, UniRef:UniRef100_UPI0021835D9A, UniRef:UniRef50_A0A8S7IBC1, UniRef:UniRef90_UPI0021835D9A
contig_1	cds	4841414	4842130	-	KEBBGD_04580		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A243TS00, UniRef:UniRef90_UPI0021834365
contig_1	ncRNA-region	4842936	4843053	-			Insertion sequence IS1222 ribosomal frameshifting element	RFAM:RF00383, SO:0001427
contig_1	cds	4843164	4843283	-	KEBBGD_04581		Transposase	SO:0001217, UniRef:UniRef50_A0A318E382, UniRef:UniRef90_A0AAE9RBE4
contig_1	cds	4843525	4843833	+	KEBBGD_04582	copG	CopG family transcriptional regulator	SO:0001217, UniRef:UniRef50_J7TDK6
contig_1	cds	4844286	4844615	+	KEBBGD_04583		DUF5666 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2U8H170
contig_1	cds	4844612	4845853	+	KEBBGD_04584	pfkB	Carbohydrate kinase PfkB domain-containing protein	SO:0001217, UniRef:UniRef50_N9MTR5
contig_1	cds	4845850	4846455	+	KEBBGD_04585		7-cyano-7-deazaguanine synthase	SO:0001217, UniRef:UniRef50_A0A376FG34
contig_1	cds	4846421	4847107	+	KEBBGD_04586		Dehydrogenase	SO:0001217, UniRef:UniRef50_A0A483IW03
contig_1	cds	4847051	4847896	-	KEBBGD_04587		N-glycosylase/DNA lyase	SO:0001217, UniRef:UniRef50_A0A5E7JDK5
contig_1	cds	4847893	4848462	-	KEBBGD_04588		DNA adenine methylase	SO:0001217, UniRef:UniRef50_UPI0028A45F86
contig_1	cds	4848814	4850067	-	KEBBGD_04589		ATP grasp protein	SO:0001217, UniRef:UniRef50_A0A650G1K4
contig_1	cds	4850088	4851119	-	KEBBGD_04590		2Fe-2S ferredoxin-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A502G5U6
contig_1	cds	4851137	4852042	-	KEBBGD_04591		Diiron oxygenase	SO:0001217, UniRef:UniRef50_A9C2J6
contig_1	cds	4852069	4853253	-	KEBBGD_04592		MFS transporter	SO:0001217, UniRef:UniRef50_A0A650FPR8
contig_1	cds	4853256	4853819	-	KEBBGD_04593		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_K8W9E7
contig_1	cds	4853827	4854645	-	KEBBGD_04594		Arylamine N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0AAW3HHG4
contig_1	cds	4855746	4857512	+	KEBBGD_04595		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0010CD2308
contig_1	cds	4857623	4858999	+	KEBBGD_04596		Deoxyguanosinetriphosphate triphosphohydrolase-like protein	SO:0001217, UniRef:UniRef50_A0A486DIP6
contig_1	cds	4859328	4860737	-	KEBBGD_04597		hypothetical protein	
contig_1	cds	4860730	4861806	-	KEBBGD_04598		hypothetical protein	
contig_1	cds	4861885	4862775	-	KEBBGD_04599		Transposase	SO:0001217, UniRef:UniRef50_A0A0C5VFY1
contig_1	cds	4862772	4864724	-	KEBBGD_04600		Mu transposase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5VCS7, UniRef:UniRef90_UPI0021C6AE80
contig_1	cds	4864717	4865409	-	KEBBGD_04601	tnsA	TnsA endonuclease N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6V8MHF5, UniRef:UniRef90_UPI00218413A3
contig_1	cds	4865555	4866202	+	KEBBGD_04602		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A356EAN0, UniRef:UniRef90_UPI0021C5C81D
contig_1	cds	4866230	4866568	-	KEBBGD_04603	yifE	UPF0438 protein YifE	COG:COG3085, COG:S, KEGG:K09897, RefSeq:WP_037424628.1, SO:0001217, UniParc:UPI0004E69163, UniRef:UniRef100_A0A7G2JTW6, UniRef:UniRef50_P31811, UniRef:UniRef90_A0A0T9MIL6
contig_1	cds	4866688	4867515	+	KEBBGD_04604	hdfR	HTH-type transcriptional regulator HdfR	COG:COG0583, COG:K, GO:0003700, GO:0006355, RefSeq:WP_037424688.1, SO:0001217, UniParc:UPI0004E6404D, UniRef:UniRef100_UPI0004E6404D, UniRef:UniRef50_P0A8R9, UniRef:UniRef90_A0A447QLR3
contig_1	cds	4867985	4868143	+	KEBBGD_04605		hypothetical protein	
contig_1	tRNA	4868146	4868221	-	KEBBGD_04606	trnW	tRNA-Trp(cca)	SO:0000271
contig_1	tRNA	4868275	4868351	-	KEBBGD_04607	trnD	tRNA-Asp(gtc)	SO:0000256
contig_1	rRNA	4868447	4868562	-	KEBBGD_04608	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_1	rRNA	4868662	4871570	-	KEBBGD_04609	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_1	tRNA	4871776	4871851	-	KEBBGD_04610	trnA	tRNA-Ala(tgc)	SO:0000254
contig_1	tRNA	4871889	4871965	-	KEBBGD_04611	trnI	tRNA-Ile(gat)	SO:0000263
contig_1	rRNA	4872039	4873581	-	KEBBGD_04612	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_1	cds	4874025	4874888	-	KEBBGD_04613	murI	glutamate racemase	COG:COG0796, COG:M, EC:5.1.1.3, GO:0008152, GO:0008360, GO:0008881, GO:0009252, GO:0071555, RefSeq:WP_037426814.1, SO:0001217, UniParc:UPI0004E69A4A, UniRef:UniRef100_A0A7G2JU93, UniRef:UniRef50_P22634, UniRef:UniRef90_A8GL72
contig_1	cds	4874833	4876704	-	KEBBGD_04614	btuB	TonB-dependent vitamin B12 receptor BtuB	COG:COG4206, COG:H, GO:0015420, GO:0015889, SO:0001217, UniRef:UniRef50_Q8ZAA1, UniRef:UniRef90_S4YUK6
contig_1	ncRNA-region	4876773	4876981	-			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
contig_1	cds	4877106	4878209	+	KEBBGD_04615	trmA	tRNA (uridine(54)-C5)-methyltransferase TrmA	COG:COG2265, COG:J, EC:2.1.1.-, EC:2.1.1.35, GO:0000049, GO:0005829, GO:0006396, GO:0019843, GO:0030488, GO:0030697, KEGG:K00557, SO:0001217, UniRef:UniRef50_P23003, UniRef:UniRef90_A8GL74
contig_1	cds	4878255	4878623	-	KEBBGD_04616	yijD	YijD family membrane protein	SO:0001217, UniRef:UniRef50_P0AF40, UniRef:UniRef90_A0A7W4F718
contig_1	cds	4878638	4879270	-	KEBBGD_04617	fabR	HTH-type transcriptional repressor FabR	COG:COG1309, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0006633, GO:0045717, RefSeq:WP_037426805.1, SO:0001217, UniParc:UPI0004E7ABD6, UniRef:UniRef100_A0A7G2JTZ5, UniRef:UniRef50_P0ACU5, UniRef:UniRef90_Q7CL09
contig_1	cds	4879487	4880884	+	KEBBGD_04618	sthA	Si-specific NAD(P)(+) transhydrogenase	COG:C, COG:COG1249, EC:1.6.1.1, GO:0003957, GO:0004148, GO:0005829, GO:0006090, GO:0006103, GO:0006739, GO:0045454, GO:0050660, KEGG:K00322, RefSeq:WP_012147448.1, SO:0001217, UniParc:UPI0000E7B740, UniRef:UniRef100_A8GL77, UniRef:UniRef50_P27306, UniRef:UniRef90_A8GL77
contig_1	cds	4880867	4881784	-	KEBBGD_04619	oxyR	DNA-binding transcriptional regulator OxyR	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0006355, GO:0032993, RefSeq:WP_012147449.1, SO:0001217, UniParc:UPI0000E7B732, UniRef:UniRef100_A0A2X2H1Z2, UniRef:UniRef50_P0ACQ4, UniRef:UniRef90_P71318
contig_1	cds	4881936	4882667	+	KEBBGD_04620		Glutaredoxin-family domain protein	EC:1.11.1.27, KEGG:K24136, RefSeq:WP_037426802.1, SO:0001217, UniParc:UPI0004E7A987, UniRef:UniRef100_A0A9C7QTY3, UniRef:UniRef50_Q7DDK4, UniRef:UniRef90_D4DZ00
contig_1	cds	4882866	4884314	+	KEBBGD_04621		dihydrolipoyl dehydrogenase	EC:1.8.1.4, SO:0001217, UniRef:UniRef50_A0A6S6ZAQ7, UniRef:UniRef90_UPI0006602A8E
contig_1	cds	4884379	4885752	-	KEBBGD_04622	argH	argininosuccinate lyase	COG:COG0165, COG:E, EC:4.3.2.1, GO:0004056, GO:0005829, GO:0006526, GO:0042450, KEGG:K01755, RefSeq:WP_261444517.1, SO:0001217, UniParc:UPI0021770EFF, UniRef:UniRef100_UPI0021770EFF, UniRef:UniRef50_P11447, UniRef:UniRef90_A8GL81
contig_1	cds	4885832	4887052	-	KEBBGD_04623	argG	argininosuccinate synthase	COG:COG0137, COG:E, EC:6.3.4.5, GO:0000050, GO:0000053, GO:0004055, GO:0005524, GO:0005737, GO:0006526, KEGG:K01940, RefSeq:WP_174355369.1, SO:0001217, UniParc:UPI00076F357B, UniRef:UniRef100_A0A7G2JUQ2, UniRef:UniRef50_Q8EK28, UniRef:UniRef90_B2VGA8
contig_1	cds	4887078	4887851	-	KEBBGD_04624	argB	acetylglutamate kinase	BlastRules:WP_001575262, COG:COG0548, COG:E, EC:2.7.2.8, GO:0003991, GO:0005524, GO:0005737, GO:0006526, GO:0042450, RefSeq:WP_130382924.1, SO:0001217, UniParc:UPI00076F37AF, UniRef:UniRef100_A0A7G2JTC4, UniRef:UniRef50_P0A6C8, UniRef:UniRef90_A8GL83
contig_1	cds	4888000	4889004	-	KEBBGD_04625	argC	N-acetyl-gamma-glutamyl-phosphate reductase	COG:COG0002, COG:E, EC:1.2.1.38, GO:0003942, GO:0006526, GO:0006592, GO:0070401, SO:0001217, UniRef:UniRef50_Q9KNT6, UniRef:UniRef90_W0L8Q7
contig_1	cds	4889221	4890366	+	KEBBGD_04626	argE	acetylornithine deacetylase	COG:COG0624, COG:E, EC:3.5.1.16, GO:0006526, GO:0019213, RefSeq:WP_037426695.1, SO:0001217, UniParc:UPI00055F5223, UniRef:UniRef100_UPI00055F5223, UniRef:UniRef50_P23908, UniRef:UniRef90_A0A083ZVW8
contig_1	cds	4890687	4893323	+	KEBBGD_04627	ppc	phosphoenolpyruvate carboxylase	COG:C, COG:COG2352, EC:4.1.1.31, GO:0000287, GO:0005829, GO:0006099, GO:0006107, GO:0008964, GO:0015977, KEGG:K01595, RefSeq:WP_037426698.1, SO:0001217, UniParc:UPI0004E6E1D4, UniRef:UniRef100_A0A7G2JU74, UniRef:UniRef50_Q8ZA84, UniRef:UniRef90_Q8ZA84
contig_1	cds	4893427	4894323	-	KEBBGD_04628	metF	methylenetetrahydrofolate reductase	COG:COG0685, COG:E, EC:1.5.1.20, GO:0004489, GO:0009086, RefSeq:WP_037426700.1, SO:0001217, UniParc:UPI0004E6440D, UniRef:UniRef100_A0A7G2JTH3, UniRef:UniRef50_P0AEZ1, UniRef:UniRef90_A0A097QWW0
contig_1	cds	4894551	4896986	-	KEBBGD_04629	metL1	Bifunctional aspartokinase/homoserine dehydrogenase	COG:COG0527, COG:E, RefSeq:WP_037426703.1, SO:0001217, UniParc:UPI0004E661D3, UniRef:UniRef100_UPI0004E661D3, UniRef:UniRef50_P00562, UniRef:UniRef90_A0A318NSC2
contig_1	cds	4896989	4898149	-	KEBBGD_04630	metB	cystathionine gamma-synthase	COG:COG0626, COG:E, EC:2.5.1.48, GO:0003824, GO:0019346, GO:0030170, RefSeq:WP_262190511.1, SO:0001217, UniParc:UPI0021C4F3D4, UniRef:UniRef100_UPI0021C4F3D4, UniRef:UniRef50_P00935, UniRef:UniRef90_A0A240CG75
contig_1	cds	4898467	4898784	+	KEBBGD_04631	metJ	met regulon transcriptional regulator MetJ	COG:COG3060, COG:KE, GO:0003677, GO:0003700, GO:0005737, GO:0009086, GO:0045892, KEGG:K03764, RefSeq:WP_012147461.1, SO:0001217, UniParc:UPI0000E7B785, UniRef:UniRef100_A8GL90, UniRef:UniRef50_P06203, UniRef:UniRef90_Q8ZJI8
contig_1	cds	4898862	4899077	-	KEBBGD_04632	rpmE	50S ribosomal protein L31	COG:COG0254, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0046872, GO:1990904, RefSeq:WP_037425558.1, SO:0001217, UniParc:UPI0004E70711, UniRef:UniRef100_A0A250B1B2, UniRef:UniRef50_Q65VF5, UniRef:UniRef90_A1JI13
contig_1	ncRNA-region	4899083	4899135	-			L31-Gammaproteobacteria ribosomal protein leader	RFAM:RF03157, SO:0000140
contig_1	cds	4899278	4901473	+	KEBBGD_04633	priA	primosomal protein N'	COG:COG1198, COG:L, EC:3.6.1.-, EC:5.6.2.4, KEGG:K04066, RefSeq:WP_037425560.1, SO:0001217, UniParc:UPI0004E6F381, UniRef:UniRef100_UPI0004E6F381, UniRef:UniRef50_P17888, UniRef:UniRef90_W0L8R5
contig_1	cds	4901763	4902791	+	KEBBGD_04634	cytR	DNA-binding transcriptional regulator CytR	COG:COG1609, COG:K, GO:0003677, GO:0006355, RefSeq:WP_037425563.1, SO:0001217, UniParc:UPI0004E68F0E, UniRef:UniRef100_A0A7G2JTD4, UniRef:UniRef50_P0ACN7, UniRef:UniRef90_A0A0F7HA29
contig_1	cds	4902857	4903801	+	KEBBGD_04635	ftsN	cell division protein FtsN	GO:0000910, GO:0005515, RefSeq:WP_262190512.1, SO:0001217, UniParc:UPI0021C4CEFF, UniRef:UniRef100_UPI0021C4CEFF, UniRef:UniRef50_T1HGC1, UniRef:UniRef90_A0A380AWI7
contig_1	ncRNA-region	4903839	4903906	+			ClpQY promoter	RFAM:RF02401, SO:0005836
